"count","name","year"
"245","Wentworth Ave & 63rd St","2019"
"244","May St & 69th St","2018"
"244","Cicero Ave & Quincy St","2021"
"243","Major Taylor Trail & 124th St","2021"
"242","Pulaski Rd & Lake St","2019"
"241","Perry Ave & 69th St","2019"
"240","Morgan St & Pershing Rd","2019"
"240","Kilbourn Ave & Milwaukee Ave","2016"
"239","Karlov Ave & Madison St","2016"
"239","Union Ave & Root St","2016"
"238","Avenue O & 118th St","2021"
"238","Halsted St & 63rd St","2016"
"238","Yates Blvd & 75th St","2019"
"237","MLK Jr Dr & 63rd St","2018"
"236","Kedzie Ave & 110th St","2021"
"236","Halsted St & 56th St","2015"
"236","Ewing Ave & Burnham Greenway","2021"
"235","State St & 76th St","2017"
"235","Phillips Ave & 79th St","2017"
"234","Yates Blvd & 75th St","2018"
"234","South Chicago Ave & 83rd St","2021"
"233","Cicero Ave & Lake St","2020"
"232","Karlov Ave & Madison St","2017"
"232","Central Ave & Roscoe St","2021"
"231","Seeley Ave & Garfield Blvd","2020"
"230","Halsted St & 78th St","2021"
"228","Damen Ave & Coulter St","2013"
"228","Ashland Ave & 63rd St","2020"
"226","State St & 95th St","2020"
"225","Jeffery Blvd & 76th St","2016"
"224","Halsted St & 51st St","2015"
"223","Ashland Ave & Garfield Blvd","2019"
"222","Kedzie Ave & 24th St","2019"
"221","Pulaski Rd & Congress Pkwy","2016"
"221","Saginaw Ave & Exchange Ave","2016"
"221","Greenwood Ave & 97th St","2020"
"220","Central Ave & Parker Ave","2021"
"219","Damen Ave & 51st St","2021"
"219","Bradley Park","2021"
"219","Big Marsh Park","2020"
"219","Mason Ave & Belmont Ave","2021"
"218","Meade Ave & Addison St","2021"
"218","W Armitage Ave & N Sheffield Ave","2020"
"218","Loomis Blvd & 84th St","2020"
"216","Kostner Ave & Adams St","2019"
"216","Cottage Grove Ave & 83rd St","2017"
"215","Avenue O & 134th St","2021"
"215","Wentworth Ave & 104th St","2021"
"214","Vernon Ave & 75th St","2018"
"214","Central Ave & Lake St","2019"
"214","Michigan Ave & 71st St","2020"
"214","Meade Ave & Diversey Ave","2021"
"213","Ashland Ave & Garfield Blvd","2021"
"212","Pulaski Rd & Congress Pkwy","2018"
"212","Halsted St & 51st St","2020"
"211","Vernon Ave & 79th St","2017"
"211","Cottage Grove Ave & 83rd St","2019"
"207","Central Ave & Lake St","2018"
"207","Kenton Ave & Madison St","2021"
"206","Humphrey Ave & Ontario St","2017"
"205","Oak Park & Wellington","2021"
"204","Ashland Ave & 50th St","2019"
"203","Ashland Ave & 78th St","2020"
"203","Central Park Blvd & 5th Ave","2019"
"202","Pulaski Rd & Congress Pkwy","2017"
"202","Elizabeth St & 47th St","2020"
"201","Eberhart Ave & 131st St","2021"
"200","Kostner Ave & Adams St","2016"
"200","Wentworth Ave & 63rd St","2016"
"200","Ashland Ave & 66th St","2020"
"199","Kostner Ave & Lake St","2021"
"199","Rhodes Ave & 71st St","2021"
"198","Central Ave & Madison St","2017"
"198","Kedzie Ave & George St","2021"
"197","Cottage Grove Ave & 71st St","2017"
"197","Eberhart Ave & 91st St","2020"
"197","Bennett Ave & 79th St","2021"
"197","Greenwood Ave & 79th St","2017"
"197","Bennett Ave & 79th St","2020"
"197","Phillips Ave & 83rd St","2021"
"195","Nordica & Medill","2021"
"194","Halsted St & 37th St","2013"
"194","Baltimore Ave & 87th St","2020"
"194","Ada St & 113th St","2021"
"194","Marshfield Ave & 44th St","2019"
"193","State St & 79th St","2016"
"193","Damen Ave & 51st St","2016"
"192","Constance Ave & 95th St","2021"
"191","Yates Blvd & 75th St","2017"
"191","Halsted St & 69th St","2020"
"190","Harlem & Irving Park","2021"
"189","Cicero Ave & Flournoy St","2021"
"188","Latrobe Ave & Chicago Ave","2019"
"188","Michigan Ave & 114th St","2021"
"187","Pulaski Rd & Lake St","2018"
"187","Pulaski Rd & 21st St","2021"
"185","Calumet Ave & 71st St","2021"
"184","Halsted St & 56th St","2020"
"184","Wabash Ave & 87th St","2018"
"184","Central Ave & Harrison St","2017"
"184","Rainbow Beach","2016"
"183","Cicero Ave & Lake St","2019"
"183","Kedzie Ave & 48th Pl","2021"
"183","Halsted St & 56th St","2021"
"183","Elizabeth St & 47th St","2021"
"182","Elizabeth St & 47th St","2017"
"181","State St & 76th St","2018"
"181","Damen Ave & 51st St","2020"
"180","Altgeld Gardens","2021"
"180","Ashland Ave & 63rd St","2019"
"180","Laramie Ave & Kinzie St","2017"
"179","Elizabeth St & 47th St","2019"
"178","Kostner Ave & Adams St","2018"
"177","Western Ave & Gunnison St","2021"
"177","Throop St & 52nd St","2020"
"176","Rockwell St & Fletcher St","2021"
"176","Tripp Ave & 31st St","2021"
"176","Kenton Ave & Madison St","2020"
"175","Narragansett & Irving Park","2021"
"174","Cottage Grove Ave & 71st St","2020"
"173","Houston Ave & 92nd St","2020"
"173","Ashland Ave & 50th St","2018"
"172","Divvy Service Warehouse","2019"
"170","Central Ave & Lake St","2017"
"169","Laramie Ave & Kinzie St","2020"
"169","Halsted St & 59th St","2020"
"169","Lincoln Ave & Balmoral Ave","2021"
"169","Yates Blvd & 75th St","2016"
"168","Homan Ave & Fillmore St","2021"
"167","State St & 54th St","2019"
"167","Pulaski Rd & Lake St","2016"
"167","Damen Ave & 74th St","2018"
"166","Austin Blvd & Chicago Ave","2016"
"165","Phillips Ave & 83rd St","2019"
"165","Laramie Ave & Gladys Ave","2021"
"163","Indiana Ave & 103rd St","2020"
"163","Seeley Ave & Garfield Blvd","2021"
"163","Halsted St & 69th St","2021"
"163","Central Ave & Harrison St","2019"
"162","Ashland Ave & McDowell Ave","2016"
"162","Stewart Ave & 63rd St","2020"
"162","Marshfield Ave & 59th St","2021"
"160","Damen Ave & Pershing Rd","2016"
"160","Kostner Ave & Lake St","2017"
"159","MLK Jr Dr & 83rd St","2021"
"158","State St & Pershing Rd","2017"
"157","Throop St & 52nd St","2021"
"157","Albany Ave & Belmont Ave","2021"
"155","Woodlawn Ave & 75th St","2020"
"154","State St & 76th St","2020"
"154","Wabash Ave & 83rd St","2018"
"154","Halsted St & 69th St","2019"
"154","State St & Pershing Rd","2016"
"154","Hegewisch Metra Station","2021"
"154","Lawndale Ave & 30th St","2021"
"153","Elston Ave & George St","2021"
"152","MLK Jr Dr & 63rd St","2017"
"152","Eggleston Ave & 92nd St","2020"
"151","Perry Ave & 69th St","2016"
"151","Kedzie Ave & 24th St","2017"
"151","South Chicago Ave & 83rd St","2020"
"151","Kedzie Ave & Harrison St","2018"
"150","Damen Ave & 51st St","2017"
"149","Central Park Ave & 24th St","2019"
"147","Laramie Ave & Kinzie St","2018"
"147","Racine Ave & 65th St","2020"
"147","Shields Ave & 43rd St","2016"
"146","Ashland Ave & 63rd St","2018"
"146","Stony Island Ave & South Chicago Ave","2017"
"145","Lincolnwood Dr & Central St","2018"
"144","Halsted St & 69th St","2017"
"144","Phillips Ave & 79th St","2018"
"143","Spaulding Ave & 16th St","2021"
"142","W 103rd St & S Avers Ave","2021"
"141","Laramie Ave & Gladys Ave","2020"
"140","Laramie Ave & Kinzie St","2019"
"139","Cicero Ave & Flournoy St","2020"
"139","Marshfield Ave & 44th St","2018"
"139","Central Park Ave & Douglas Blvd","2021"
"138","Halsted St & 56th St","2019"
"138","Commercial Ave & 100th St","2021"
"138","Kenosha & Wellington","2021"
"138","Ashland Ave & 69th St","2020"
"137","Kostner Ave & Adams St","2017"
"137","Damen Ave & 51st St","2018"
"136","Torrence Ave & 126th Pl","2021"
"136","Bennett Ave & 79th St","2017"
"136","Troy St & Grace St","2021"
"135","Greenwood Ave & 91st St","2021"
"134","Vernon Ave & 79th St","2018"
"133","Oglesby Ave & 100th St","2020"
"132","Torrence Ave & 106th St","2021"
"132","Halsted St & 56th St","2018"
"132","Vincennes Ave & 75th St","2020"
"132","East End Ave & 87th St","2020"
"131","Wabash Ave & 83rd St","2021"
"131","Central Park Blvd & 5th Ave","2018"
"130","Stony Island Ave & South Chicago Ave","2018"
"130","Summit Ave & 86th St","2020"
"130","Phillips Ave & 79th St","2019"
"130","Woodlawn Ave & 75th St","2021"
"128","Oketo Ave & Addison St","2021"
"128","Cicero Ave & Grace St","2021"
"128","Rockwell St & Archer Ave","2021"
"128","Stony Island Ave & 82nd St","2019"
"128","Sayre & Diversey","2021"
"127","Orange & Addison","2021"
"127","Evans Ave & 75th St","2019"
"126","Walden Pkwy & 100th St","2020"
"126","Central Ave & Harrison St","2018"
"126","Cottage Grove Ave & 71st St","2018"
"125","Kostner Ave & Lake St","2016"
"125","Damen Ave & 74th St","2019"
"125","Vernon Ave & 79th St","2019"
"124","Wabash Ave & 83rd St","2017"
"124","California Ave & Winona St","2021"
"124","Damen Ave & 51st St","2019"
"124","Cicero Ave & Lake St","2017"
"123","Central Ave & Chicago Ave","2017"
"122","Shields Ave & 43rd St","2019"
"122","Cicero Ave & Quincy St","2019"
"122","Cicero Ave & Lake St","2018"
"121","Stewart Ave & 83rd St","2020"
"120","Cottage Grove Ave & 78th St","2019"
"120","Cottage Grove Ave & 43rd St","2013"
"120","Morgan St & Pershing Rd","2018"
"120","DIVVY Map Frame B/C Station","2019"
"119","May St & 69th St","2020"
"118","Kildare Ave & Montrose Ave","2018"
"118","Central Park Blvd & 5th Ave","2016"
"118","Vernon Ave & 107th St","2020"
"118","Kedzie Ave & 52nd St","2021"
"117","Elizabeth St & 59th St","2021"
"116","Ashland Ave & 63rd St","2017"
"115","Laramie Ave & Madison St","2016"
"115","Racine Ave & 65th St","2021"
"115","Austin Blvd & Madison St","2017"
"115","Cicero Ave & Lake St","2016"
"114","Plainfield & Irving Park","2021"
"112","Laramie Ave & Madison St","2017"
"112","Halsted St & 78th St","2020"
"111","Bennett Ave & 79th St","2018"
"111","Ellis Ave & 83rd St","2019"
"110","Racine Ave & 61st St","2021"
"110","Perry Ave & 69th St","2017"
"109","Major Taylor Trail & 115th St","2020"
"109","Commercial Ave & 83rd St","2019"
"109","Stony Island Ave & 82nd St","2018"
"107","Central Ave & Madison St","2016"
"107","Racine Ave & 65th St","2017"
"106","Ashland Ave & 50th St","2017"
"106","Komensky Ave & 31st St","2021"
"105","Cicero Ave & Quincy St","2016"
"105","Lawndale Ave & 16th St","2021"
"104","Ashland Ave & 66th St","2019"
"104","Laramie Ave & Gladys Ave","2019"
"103","Rhodes Ave & 71st St","2020"
"102","Western Ave & Fillmore St","2018"
"102","Laramie Ave & Kinzie St","2016"
"101","Kenton Ave & Madison St","2016"
"101","State St & 76th St","2016"
"101","Kostner Ave & Lake St","2020"
"100","Halsted St & 59th St","2021"
"100","Pulaski Rd & 51st St","2021"
"100","Central Park Ave & 24th St","2017"
"100","Kildare Ave & Division St","2021"
"99","Normal Ave & 72nd St","2018"
"99","State St & 76th St","2019"
"99","Monticello Ave & Chicago Ave","2021"
"99","Bennett Ave & 79th St","2019"
"99","Narragansett & McLean","2021"
"99","Elston Ave & Henderson St","2021"
"99","South Chicago Ave & 83rd St","2018"
"97","Keeler Ave & Roosevelt Rd","2021"
"97","Exchange Ave & 79th St","2019"
"97","Hoyne Ave & 47th St","2016"
"97","Kenton Ave & Madison St","2019"
"95","Roscoe & Harlem","2021"
"94","Halsted St & 111th St","2020"
"94","Halsted St & 96th St","2020"
"94","State St & 76th St","2021"
"94","South Chicago Ave & Elliot Ave","2021"
"93","Calumet Ave & 71st St","2018"
"93","Marquette Ave & 89th St","2020"
"93","Maryland Ave & 104th St","2021"
"93","Cottage Grove Ave & 111th Pl","2020"
"93","Halsted St & 51st St","2018"
"92","Racine Ave & Garfield Blvd","2018"
"92","Stony Island Ave & 82nd St","2017"
"92","Eggleston Ave & 69th St","2019"
"91","Central Ave & Chicago Ave","2018"
"91","Western Ave & Grace St","2021"
"90","MLK Jr Dr & 83rd St","2017"
"90","Cottage Grove Ave & 71st St","2019"
"90","Commercial Ave & 83rd St","2018"
"89","Bernard St & Elston Ave","2018"
"89","Western Ave & 24th St","2013"
"89","Dodge Ave & Mulford St","2018"
"89","Stewart Ave & 63rd St","2019"
"89","North Ave & New England Ave","2021"
"88","Greenwood Ave & 79th St","2018"
"87","Halsted St & 73rd St","2020"
"87","Stony Island Ave & South Chicago Ave","2016"
"86","Woodlawn Ave & 75th St","2019"
"86","Greenwood Ave & 91st St","2020"
"86","Dauphin Ave & 87th St","2020"
"85","Menard Ave & Division St","2021"
"84","Throop St & 52nd St","2019"
"84","Harlem Ave & Grace St","2021"
"83","Stony Island Ave & 82nd St","2016"
"83","Kedzie Ave & 57th St","2021"
"83","Burnham Greenway & 105th St","2020"
"81","Carpenter St & 63rd St","2021"
"81","Central Ave & Lake St","2016"
"80","Phillips Ave & 83rd St","2018"
"80","Lavergne Ave & Division St","2021"
"80","Shields Ave & 43rd St","2020"
"80","Marion St & South Blvd","2018"
"79","Ellis Ave & 83rd St","2018"
"78","Dauphin Ave & 103rd St","2020"
"78","Sacramento Blvd & Addison St","2021"
"78","Cicero Ave & Quincy St","2017"
"77","S Aberdeen St & W 106th St","2021"
"77","Bradley Park","2020"
"77","Damen Ave & 59th St","2019"
"77","Rockwell St & Cermak Rd","2021"
"75","Virginia Ave & Catalpa Ave","2021"
"74","Wabash Ave & 87th St","2017"
"74","Kostner Ave & Lake St","2018"
"74","Stony Island Ave & 90th St","2020"
"74","Marshfield Ave & 44th St","2017"
"74","Marshfield Ave & 59th St","2019"
"73","Forest Ave & Chicago Ave","2018"
"73","Marshfield Ave & 59th St","2020"
"73","Major Ave & Bloomingdale Ave","2021"
"73","Central Ave & Harrison St","2016"
"71","Woodlawn & 103rd - Olive Harvey Vaccination Site","2021"
"70","Halsted St & 59th St","2018"
"70","South Chicago Ave & 83rd St","2019"
"69","Calumet Ave & 71st St","2019"
"69","Calumet Ave & 71st St","2016"
"68","Kedzie Ave & 104th St","2021"
"67","Avenue O & 134th St","2020"
"67","Lawler Ave & 50th St","2021"
"67","Clyde Ave & 87th St","2020"
"67","Shields Ave & 43rd St","2018"
"66","Laramie Ave & Gladys Ave","2016"
"66","Halsted St & 59th St","2019"
"66","Woodlawn Ave & 75th St","2018"
"66","Parkside Ave & Armitage Ave","2021"
"66","Cottage Grove Ave & 47th St","2013"
"66","Calumet Ave & 35th St","2013"
"66","Damen Ave & 59th St","2017"
"66","Damen Ave & 59th St","2018"
"65","Wabash Ave & 87th St","2016"
"64","Artesian Ave & 55th St","2021"
"64","Central Park & Augusta Blvd","2021"
"63","Vernon Ave & 79th St","2016"
"63","Long Ave & North Ave","2021"
"63","Constance Ave & 95th St","2020"
"63","Halsted St & 56th St","2016"
"63","Wabash Ave & 83rd St","2019"
"63","Elizabeth St & 59th St","2020"
"62","Halsted St & 51st St","2017"
"61","Ashland Ave & 50th St","2016"
"61","Rockwell St & 57th St","2021"
"60","May St & 69th St","2019"
"60","Central Ave & Chicago Ave","2016"
"60","Bloomingdale Ave & Harlem Ave","2021"
"59","Laramie Ave & Gladys Ave","2018"
"59","Cottage Grove Ave & 78th St","2016"
"58","Marshfield Ave & 59th St","2016"
"58","Morgan St & Pershing Rd","2016"
"57","Cicero Ave & Quincy St","2018"
"57","Halsted St & 51st St","2019"
"56","South Chicago Ave & Elliot Ave","2020"
"56","Ashland Ave & Garfield Blvd","2018"
"56","Harding Ave & 26th St","2021"
"56","Archer Ave & 43rd St","2021"
"55","Ashland Ave & 63rd St","2016"
"55","Halsted St & 104th St","2020"
"55","Bennett Ave & 79th St","2016"
"55","Torrence Ave & 106th St","2020"
"55","Stony Island Ave & South Chicago Ave","2019"
"55","Maplewood Ave & 59th St","2021"
"55","Damen Ave & 33rd St","2021"
"54","Sacramento Ave & Pershing Rd","2021"
"54","Halsted St & 59th St","2017"
"54","Damen Ave & 74th St","2017"
"54","Ewing Ave & Burnham Greenway","2020"
"54","Seeley Ave & Garfield Blvd","2018"
"54","Delano Ct & Roosevelt Rd","2017"
"53","Tripp Ave & 65th St","2021"
"52","Cicero Ave & Flournoy St","2019"
"52","Racine Ave & Garfield Blvd","2017"
"52","Phillips Ave & 79th St","2016"
"52","Kenton Ave & Madison St","2017"
"52","Lavergne Ave & 46th St","2021"
"52","Shields Ave & 43rd St","2017"
"52","Morgan St & Pershing Rd","2017"
"52","Tripp Ave & 15th St","2021"
"51","Calumet Ave & 71st St","2017"
"51","State St & Chicago Ave","2021"
"51","Throop St & 52nd St","2016"
"50","Racine Ave & 61st St","2020"
"50","Central Ave & Madison St","2018"
"49","Cicero Ave & Flournoy St","2018"
"49","Carpenter St & 63rd St","2020"
"48","Leamington Ave & Hirsch St","2021"
"48","Ellis Ave & 83rd St","2017"
"47","Racine Ave & Garfield Blvd","2016"
"47","Central Park Ave & 24th St","2016"
"47","MLK Jr Dr & 83rd St","2016"
"47","Vincennes Ave & 75th St","2019"
"47","Ping Tom Park East","2021"
"47","Francisco Ave & Bloomingdale Ave","2021"
"47","Halsted St & 51st St","2016"
"47","Laramie Ave & Madison St","2018"
"46","S Wentworth Ave & W 111th St","2021"
"46","South Chicago Ave & 83rd St","2017"
"46","Forest Ave & Lake St","2018"
"46","Marshfield Ave & 59th St","2017"
"46","Oak Park Ave & South Blvd","2018"
"46","Whipple/Irving Park","2021"
"45","State St & 123rd St","2020"
"45","Hoyne Ave & 34th St","2021"
"44","Kostner Ave & 63rd St","2021"
"44","Ashland Ave & 74th St","2020"
"44","Richmond St & 59th St","2021"
"44","Kildare Ave & Chicago Ave","2021"
"44","Damen Ave & 74th St","2016"
"44","Normal Ave & 72nd St","2017"
"44","Racine Ave & 65th St","2018"
"43","Avenue O & 118th St","2020"
"43","Commercial Ave & 130th St","2020"
"43","St Louis Ave & Norman Bobbins Ave","2021"
"42","Seeley Ave & Garfield Blvd","2019"
"42","Francisco Ave & Montrose Ave","2021"
"42","Michigan Ave & 114th St","2020"
"42","Evanston Civic Center","2018"
"42","Avenue L & 114th St","2021"
"42","Evans Ave & 75th St","2016"
"41","WATSON TESTING - DIVVY","2020"
"41","Marshfield Ave & 59th St","2018"
"41","Panama Ave & Grace St","2021"
"40","Cicero Ave & Flournoy St","2016"
"40","Marshfield Ave & 44th St","2016"
"40","Leavitt St & Belmont Ave","2018"
"39","Elizabeth St & 47th St","2016"
"39","Ada St & 113th St","2020"
"39","Cuyler Ave & Augusta St","2018"
"39","Halsted St & 69th St","2016"
"39","Springfield Ave & 47th St","2021"
"38","Woodlawn Ave & 75th St","2017"
"38","Doty Ave & 111th St","2021"
"38","Rhodes Ave & 71st St","2019"
"37","Spaulding Ave & 63rd St","2021"
"37","Lamon Ave & Chicago Ave","2021"
"37","Kostner Ave & Lake St","2019"
"36","Komensky Ave & 55th St","2021"
"36","Kilpatrick Ave & Grand Ave","2021"
"36","Kildare Ave & 26th St","2021"
"35","Carpenter St & 63rd St","2019"
"34","Damen Ave & 59th St","2016"
"34","Eberhart Ave & 131st St","2020"
"34","Jeffery Blvd & 91st St","2020"
"33","Greenwood Ave & 79th St","2016"
"33","Pulaski Rd & 60th St","2021"
"32","Eggleston Ave & 69th St","2018"
"32","Lincoln Ave & Peterson Ave","2021"
"31","Wisconsin Ave & Madison St","2018"
"31","Exchange Ave & 79th St","2016"
"31","Western Ave & 62nd St","2021"
"31","Homewood Ave & 115th St","2020"
"30","Ashland Ave & 66th St","2016"
"30","May St & 69th St","2017"
"30","Wentworth Ave & 104th St","2020"
"29","Normal Ave & 72nd St","2016"
"29","Hale Ave & 107th St","2020"
"28","Richmond St & Lincoln Ave","2021"
"28","Hamlin Ave & 62nd Pl","2021"
"27","State St & 54th St","2018"
"27","Michigan Ave & 71st St","2019"
"26","California Ave & 36th St","2021"
"26","Western Ave & 111th St","2020"
"26","Central Park Ave & Ohio St","2021"
"26","Throop St & 52nd St","2018"
"26","St Louis Ave & 59th St","2021"
"26","Racine Ave & 65th St","2019"
"26","May St & 69th St","2016"
"25","Major Taylor Trail & 124th St","2020"
"25","Kenton Ave & Madison St","2018"
"25","Ashland Ave & 66th St","2018"
"24","Augusta Blvd & Laramie Ave","2021"
"24","Kenneth Ave & 50th St","2021"
"24","East Ave & Madison St","2018"
"24","Pulaski & Ann Lurie Pl","2021"
"24","Fairfield Ave & 44th St","2021"
"24","Ashland Ave & Garfield Blvd","2016"
"23","South Chicago Ave & Elliot Ave","2019"
"23","Cicero Ave & Flournoy St","2017"
"23","Mozart St & Jackson Blvd","2021"
"23","Vincennes Ave & 104th St","2020"
"23","Lombard Ave & Madison St","2018"
"22","Campbell Ave & 51st St","2021"
